"","CELL_PERC_DW.13.comps"
"Wave_1797",-13.4129315071895
"Wave_1798",-13.4067147335982
"Wave_1799",-13.361802685279
"Wave_1800",-13.0027004560688
"Wave_1801",-11.041341725667
"Wave_1802",-7.40978195876782
"Wave_1803",-5.77941468559711
"Wave_1804",-5.72928381370627
"Wave_1805",-4.40649608219568
"Wave_1806",-2.73726957668712
"Wave_1807",-1.37754273070928
"Wave_1808",1.02270812135242
"Wave_1809",3.33657771472262
"Wave_1810",5.94660257064227
"Wave_1811",7.43173144304766
"Wave_1812",7.44131855538197
"Wave_1813",8.01214878546256
"Wave_1814",8.43987655254418
"Wave_1815",8.23145267618266
"Wave_1816",8.42897043558098
"Wave_1817",9.55023388570823
"Wave_1818",10.4812010955943
"Wave_1819",10.8210478910878
"Wave_1820",10.8196606190656
"Wave_1821",11.7884899121234
"Wave_1822",12.5529557753778
"Wave_1823",12.6152608032223
"Wave_1824",12.6038235009904
"Wave_1825",13.016022713375
"Wave_1826",13.345817827166
"Wave_1827",14.1961753683324
"Wave_1828",15.608827179696
"Wave_1829",15.7438475578242
"Wave_1830",15.3843324353312
"Wave_1831",15.3579522249448
"Wave_1832",15.788510807404
"Wave_1833",18.1525387783287
"Wave_1834",18.9135133646709
"Wave_1835",19.2160665777351
"Wave_1836",18.5189092178264
"Wave_1837",17.878774503368
"Wave_1838",17.1761345415834
"Wave_1839",18.4811318626893
"Wave_1840",20.3050748869228
"Wave_1841",20.1051845594051
"Wave_1842",18.6611893041863
"Wave_1843",18.1141702512553
"Wave_1844",16.7299281023121
"Wave_1845",14.8873269155217
"Wave_1846",15.4866271936923
"Wave_1847",17.0715944042855
"Wave_1848",16.6297041653498
"Wave_1849",16.7966633860277
"Wave_1850",16.9163794638946
"Wave_1851",16.4633381830814
"Wave_1852",16.1543881210224
"Wave_1853",16.4034456915163
"Wave_1854",15.9633625391313
"Wave_1855",14.4171725415216
"Wave_1856",14.2480855476761
"Wave_1857",14.3107055401965
"Wave_1858",14.1935019872542
"Wave_1859",14.6091887673995
"Wave_1860",14.9155002003857
"Wave_1861",14.7181857753738
"Wave_1862",14.1595386881214
"Wave_1863",13.5586288698946
"Wave_1864",12.6240891802701
"Wave_1865",11.4397780803082
"Wave_1866",11.0285229180125
"Wave_1867",10.395499944817
"Wave_1868",9.87293030359993
"Wave_1869",10.3076850768407
"Wave_1870",9.69267856594695
"Wave_1871",8.5539908851496
"Wave_1872",7.12668112560861
"Wave_1873",4.22586811309923
"Wave_1874",3.21899298933185
"Wave_1875",2.93830285197729
"Wave_1876",2.9834756289712
"Wave_1877",2.41440816055845
"Wave_1878",1.77096486299344
"Wave_1879",1.27586608727045
"Wave_1880",-0.355683481672959
"Wave_1881",-1.56478451654041
"Wave_1882",-1.84674565849665
"Wave_1883",-2.42334684900618
"Wave_1884",-4.39740288683199
"Wave_1885",-5.1931619581633
"Wave_1886",-4.66128168454285
"Wave_1887",-4.06775126116829
"Wave_1888",-5.45475344362222
"Wave_1889",-6.40776939103887
"Wave_1890",-7.29507596728686
"Wave_1891",-8.90863181759816
"Wave_1892",-10.1026308444041
"Wave_1893",-10.9817578710012
"Wave_1894",-11.478544625966
"Wave_1895",-11.3638849162256
"Wave_1896",-11.895966126431
"Wave_1897",-12.6203520755278
"Wave_1898",-13.3005313077307
"Wave_1899",-12.8412454957648
"Wave_1900",-12.5905390022693
"Wave_1901",-11.4949986401421
"Wave_1902",-8.2634439974028
"Wave_1903",-6.20425782041683
"Wave_1904",-4.71086318238553
"Wave_1905",-3.07057072305894
"Wave_1906",-1.02165684517698
"Wave_1907",0.688022271776049
"Wave_1908",1.67802712884156
"Wave_1909",3.2412148398816
"Wave_1910",5.56749313921544
"Wave_1911",8.48486769328117
"Wave_1912",10.6566293721559
"Wave_1913",13.5702927676634
"Wave_1914",15.9610140431923
"Wave_1915",17.4550586243088
"Wave_1916",19.0921776682855
"Wave_1917",21.7935571169786
"Wave_1918",22.8979562332261
"Wave_1919",22.0417410507259
"Wave_1920",22.2497321405208
"Wave_1921",22.7354486318569
"Wave_1922",23.1607589350177
"Wave_1923",22.8889642865457
"Wave_1924",23.0778219850987
"Wave_1925",22.9189756640007
"Wave_1926",21.9555243349612
"Wave_1927",20.6955139932562
"Wave_1928",19.5069642200615
"Wave_1929",18.2578565117006
"Wave_1930",16.2142541586352
"Wave_1931",14.3430433849902
"Wave_1932",12.3160029549056
"Wave_1933",10.6348715923699
"Wave_1934",8.79249471157228
"Wave_1935",6.35359896840421
"Wave_1936",4.39791627624039
"Wave_1937",2.46311890556473
"Wave_1938",1.13594705230828
"Wave_1939",0.792301809305207
"Wave_1940",-0.456295883144977
"Wave_1941",-2.14373734528448
"Wave_1942",-3.00688391071539
"Wave_1943",-3.96407113881174
"Wave_1944",-5.40820964933697
"Wave_1945",-6.85188787821599
"Wave_1946",-7.97873809502336
"Wave_1947",-8.76054968963267
"Wave_1948",-9.66326082299598
"Wave_1949",-10.7179714993585
"Wave_1950",-11.4769917062822
"Wave_1951",-11.9787973083667
"Wave_1952",-12.5803679188065
"Wave_1953",-13.4241633116103
"Wave_1954",-14.1743956954315
"Wave_1955",-14.3571081585979
"Wave_1956",-14.7628153999326
"Wave_1957",-16.4446903445008
"Wave_1958",-16.0008977860169
"Wave_1959",-13.1391913760879
"Wave_1960",-12.6378864823944
"Wave_1961",-12.8616358771045
"Wave_1962",-12.238453652431
"Wave_1963",-12.1183746411258
"Wave_1964",-12.2719754422179
"Wave_1965",-12.2882733670476
"Wave_1966",-11.0951973766341
"Wave_1967",-11.0045231892773
"Wave_1968",-12.5319426230682
"Wave_1969",-12.3656846836857
"Wave_1970",-11.1096638987211
"Wave_1971",-10.4506988070717
"Wave_1972",-9.25176629407117
"Wave_1973",-8.80827579142594
"Wave_1974",-9.55605161285676
"Wave_1975",-9.10440459222441
"Wave_1976",-8.25430550060737
"Wave_1977",-7.54999358907575
"Wave_1978",-6.58632557245415
"Wave_1979",-4.29982280096532
"Wave_1980",-3.78226998002918
"Wave_1981",-4.57819419710164
"Wave_1982",-4.34076408968534
"Wave_1983",-4.30631907136712
"Wave_1984",-4.0434098135544
"Wave_1985",-3.32757499842459
"Wave_1986",-2.53235632084784
"Wave_1987",-0.997893268228205
"Wave_1988",-0.736235084451975
"Wave_1989",-1.61540073449238
"Wave_1990",-1.59721098486384
"Wave_1991",-1.15770235002226
"Wave_1992",-0.921394500892533
"Wave_1993",-1.01012756296232
"Wave_1994",-0.420782239893346
"Wave_1995",0.0867150041285167
"Wave_1996",-0.0292862991083986
"Wave_1997",-0.251122718054462
"Wave_1998",-0.237663757495879
"Wave_1999",0.225941201531417
"Wave_2000",0.742444334189208
"Wave_2001",0.564918825622162
"Wave_2002",0.0195790149855211
"Wave_2003",0.707452862980681
"Wave_2004",1.04977943456749
"Wave_2005",0.523246984216131
"Wave_2006",0.532474822998781
"Wave_2007",1.7127956371986
"Wave_2008",1.99253089237003
"Wave_2009",1.43036599557757
"Wave_2010",1.22937382771652
"Wave_2011",1.57780992137355
"Wave_2012",1.23488721998903
"Wave_2013",-0.695548090459026
"Wave_2014",-0.900575745024461
"Wave_2015",-0.126660814458811
"Wave_2016",0.49582977478983
"Wave_2017",0.776924234491599
"Wave_2018",2.02138829648246
"Wave_2019",2.50235627899841
"Wave_2020",1.72494077127842
"Wave_2021",1.79592803596767
"Wave_2022",2.35841124375822
"Wave_2023",2.91533789999154
"Wave_2024",3.61450118618407
"Wave_2025",4.22481637327447
"Wave_2026",5.59311051357877
"Wave_2027",6.01536625884283
"Wave_2028",5.78988375534545
"Wave_2029",5.1191139608695
"Wave_2030",4.94567383900101
"Wave_2031",4.31962431643175
"Wave_2032",4.16014284097293
"Wave_2033",4.86519072895221
"Wave_2034",4.74360721605952
"Wave_2035",3.62907799763526
"Wave_2036",3.74497415913261
"Wave_2037",4.36996128308916
"Wave_2038",4.79950051923669
"Wave_2039",5.99381131650614
"Wave_2040",6.76491329218644
"Wave_2041",7.5270789950487
"Wave_2042",7.61657068935484
"Wave_2043",7.4094458486778
"Wave_2044",7.34081399204087
"Wave_2045",7.1298603759537
"Wave_2046",6.22184538236971
"Wave_2047",6.34856911737109
"Wave_2048",7.33566836528505
"Wave_2049",7.50154673315811
"Wave_2050",7.73123586901023
"Wave_2051",7.85129743790706
"Wave_2052",7.91017816987098
"Wave_2053",7.27297667519049
"Wave_2054",5.98874159493227
"Wave_2055",5.22074923632139
"Wave_2056",4.75873625379809
"Wave_2057",3.4224716991905
"Wave_2058",3.52654136913803
"Wave_2059",5.72753392093114
"Wave_2060",5.58089792532872
"Wave_2061",4.07700612388761
"Wave_2062",4.27167187251787
"Wave_2063",5.38039922291888
"Wave_2064",4.66336120073171
"Wave_2065",3.42974342107594
"Wave_2066",3.17758497867736
"Wave_2067",1.86939227467147
"Wave_2068",0.537869863682976
"Wave_2069",-0.622921688770692
"Wave_2070",0.409580523147295
"Wave_2071",-0.0812349603858817
"Wave_2072",-0.577973019541375
"Wave_2073",-0.817583826456552
"Wave_2074",-1.10298037915594
"Wave_2075",-1.0640998973091
"Wave_2076",-1.56071671480976
"Wave_2077",-2.00961439721403
"Wave_2078",-1.60480557330615
"Wave_2079",-1.69459844522183
"Wave_2080",-3.28011023622488
"Wave_2081",-3.41430700665663
"Wave_2082",-1.23342280328382
"Wave_2083",-1.47330600706473
"Wave_2084",-3.50459874935185
"Wave_2085",-4.25225932495387
"Wave_2086",-3.7659837457783
"Wave_2087",-3.63796135145827
"Wave_2088",-3.35704468255742
"Wave_2089",-2.15580795820496
"Wave_2090",-1.59280782766368
"Wave_2091",-2.79060512716831
"Wave_2092",-2.95210430484745
"Wave_2093",-1.933195332561
"Wave_2094",-1.39123027460176
"Wave_2095",-1.04105359470298
"Wave_2096",-1.28033146426478
"Wave_2097",-1.57570623455054
"Wave_2098",-1.77228674957684
"Wave_2099",-3.02053755839335
"Wave_2100",-3.71021096933556
"Wave_2101",-3.82399926303329
"Wave_2102",-3.88269070436197
"Wave_2103",-4.00573369340604
"Wave_2104",-3.11316628666325
"Wave_2105",-2.07177559492648
"Wave_2106",-1.56979096084543
"Wave_2107",-1.81391080172375
"Wave_2108",-3.82224299968966
"Wave_2109",-3.66012816720776
"Wave_2110",-2.66109640294948
"Wave_2111",-2.2820592783219
"Wave_2112",-0.596885242199684
"Wave_2113",0.0740549760790021
"Wave_2114",-1.06749993364765
"Wave_2115",-0.911168016852993
"Wave_2116",0.452359209066687
"Wave_2117",0.727932909480798
"Wave_2118",0.385788599102771
"Wave_2119",0.523283491922422
"Wave_2120",-0.213589675295721
"Wave_2121",1.23457289794828
"Wave_2122",3.5149795106167
"Wave_2123",2.94355059549577
"Wave_2124",3.01533498888769
"Wave_2125",2.02720833194406
"Wave_2126",1.93375927290261
"Wave_2127",2.32485325881013
"Wave_2128",3.0688050094607
"Wave_2129",4.20235148710432
"Wave_2130",4.87500186942633
"Wave_2131",5.50823650486806
"Wave_2132",6.00844706190159
"Wave_2133",6.05785982934286
"Wave_2134",6.75539354819132
"Wave_2135",8.19419150656311
"Wave_2136",9.04219832060113
"Wave_2137",8.9754848216761
"Wave_2138",9.29634426093946
"Wave_2139",8.79726452586956
"Wave_2140",8.09205988969726
"Wave_2141",7.86681603659363
"Wave_2142",8.09261694772382
"Wave_2143",8.04581297634784
"Wave_2144",8.60963474293753
"Wave_2145",7.65609918559976
"Wave_2146",5.11680303953814
"Wave_2147",4.48803413820927
"Wave_2148",4.24690579841825
"Wave_2149",3.42142284619415
"Wave_2150",3.56817751329916
"Wave_2151",3.29756875622215
"Wave_2152",1.97880593482899
"Wave_2153",0.881436743951044
"Wave_2154",0.736110664169997
"Wave_2155",0.856961172893975
"Wave_2156",0.429633389707036
"Wave_2157",-1.20844361805994
"Wave_2158",-1.9523060256485
"Wave_2159",-1.01860333339036
"Wave_2160",-0.440259299022757
"Wave_2161",0.799647710904679
"Wave_2162",2.22595334185665
"Wave_2163",4.69977694990496
"Wave_2164",4.71467771459223
"Wave_2165",3.05160114657628
"Wave_2166",3.54041757287467
"Wave_2167",3.11326843867915
"Wave_2168",4.02173647441206
"Wave_2169",8.06690085517978
"Wave_2170",10.0825903718627
"Wave_2171",11.541234268451
"Wave_2172",12.3483813676123
"Wave_2173",12.2648960122759
"Wave_2174",11.7704511491151
"Wave_2175",13.2118464515959
"Wave_2176",13.6428585391542
"Wave_2177",12.5142543604414
"Wave_2178",13.0474402880646
"Wave_2179",15.1593659001417
"Wave_2180",15.695792922113
"Wave_2181",15.1285570558355
"Wave_2182",15.225210014812
"Wave_2183",14.8274327100277
"Wave_2184",11.0849758630858
"Wave_2185",10.3528845401515
"Wave_2186",12.9208141483706
"Wave_2187",13.0037511045332
"Wave_2188",12.2394975230254
"Wave_2189",11.414401959626
"Wave_2190",9.84051975080998
"Wave_2191",8.8626785038603
"Wave_2192",8.16669344479353
"Wave_2193",6.92920125181452
"Wave_2194",6.37965558540193
"Wave_2195",3.10136475610434
"Wave_2196",0.931795335715243
"Wave_2197",1.71443277431232
"Wave_2198",0.504502340303105
"Wave_2199",-0.355180925333769
"Wave_2200",-0.578466855372389
"Wave_2201",-2.69994558495572
"Wave_2202",-4.03253510940768
"Wave_2203",-4.20215984178021
"Wave_2204",-4.51606255197514
"Wave_2205",-4.51041594098125
"Wave_2206",-5.91067522841868
"Wave_2207",-7.74761668720643
"Wave_2208",-9.01713686990335
"Wave_2209",-11.2610035056202
"Wave_2210",-13.0860831779625
"Wave_2211",-14.0598782886206
"Wave_2212",-15.2892209205298
"Wave_2213",-17.5357139297272
"Wave_2214",-18.6249603193806
"Wave_2215",-18.5698965674402
"Wave_2216",-18.85142760466
"Wave_2217",-18.5474954689526
"Wave_2218",-18.530975736583
"Wave_2219",-21.0368204948767
"Wave_2220",-22.8355727810773
"Wave_2221",-22.0801904970988
"Wave_2222",-23.1161943079071
"Wave_2223",-25.7082262700757
"Wave_2224",-26.7984458875256
"Wave_2225",-26.9819180440547
"Wave_2226",-27.1904754517328
"Wave_2227",-28.7207627103052
"Wave_2228",-29.1641228679725
"Wave_2229",-28.8019579726729
"Wave_2230",-30.7360289177227
"Wave_2231",-31.0295501205643
"Wave_2232",-28.1249645565031
"Wave_2233",-26.4633779813763
"Wave_2234",-26.0222119501185
"Wave_2235",-24.5464929809032
"Wave_2236",-21.1132345211659
"Wave_2237",-19.8439892629012
"Wave_2238",-20.900457112904
"Wave_2239",-19.7448887312933
"Wave_2240",-17.7142058710053
"Wave_2241",-16.0057949792511
"Wave_2242",-14.4094719533865
"Wave_2243",-11.1876604871028
"Wave_2244",-7.72800357928557
"Wave_2245",-3.15769953915565
"Wave_2246",1.40364916587727
"Wave_2247",6.01804372579564
"Wave_2248",9.13461597332417
"Wave_2249",11.1367522699647
"Wave_2250",14.2456697082779
"Wave_2251",19.0362251293365
"Wave_2252",23.8611715343706
"Wave_2253",25.8019412686989
"Wave_2254",26.1406911581913
"Wave_2255",27.2554237789859
"Wave_2256",28.3042516190282
"Wave_2257",28.1420362435628
"Wave_2258",27.8023227549581
"Wave_2259",28.1547468121066
"Wave_2260",28.1063305382668
"Wave_2261",26.6451580452061
"Wave_2262",25.1506156737658
"Wave_2263",25.3136523206536
"Wave_2264",22.6172325432794
"Wave_2265",16.2960535999219
"Wave_2266",13.1022491223626
"Wave_2267",10.0310638106025
"Wave_2268",7.61547417163527
"Wave_2269",8.27487263993702
"Wave_2270",5.77682052858138
"Wave_2271",0.538495112497958
"Wave_2272",-2.35584904414237
"Wave_2273",-5.16941559938019
"Wave_2274",-8.25679556492604
"Wave_2275",-9.64862866735305
"Wave_2276",-12.2712609075893
"Wave_2277",-14.9709665415582
"Wave_2278",-18.0185603368403
"Wave_2279",-21.8857738155817
"Wave_2280",-23.8651860791876
"Wave_2281",-25.3436426442378
"Wave_2282",-26.6216610760774
"Wave_2283",-29.2814432010472
"Wave_2284",-29.7193276566328
"Wave_2285",-26.8724637282596
"Wave_2286",-27.1311887392246
"Wave_2287",-26.6458613138309
"Wave_2288",-23.7938141212318
"Wave_2289",-22.9111084745248
"Wave_2290",-26.73718104268
"Wave_2291",-24.2583299051158
"Wave_2292",-16.9252193620087
"Wave_2293",-13.5742774710155
"Wave_2294",-9.45165127054988
"Wave_2295",-6.39130741285001
"Wave_2296",-5.50545205698965
"Wave_2297",-4.20859790583923
"Wave_2298",-1.64944472726528
"Wave_2299",-1.09777168611229
"Wave_2300",-3.62567890648908
"Wave_2301",-4.32338679266431
"Wave_2302",-4.08746504966381
"Wave_2303",-5.14204457216735
"Wave_2304",-6.10477521665514
"Wave_2305",-7.55191292560451
"Wave_2306",-9.00225670178382
"Wave_2307",-12.5849410811324
"Wave_2308",-20.5102163703248
"Wave_2309",-23.2284556342698
"Wave_2310",-24.1802488669496
"Wave_2311",-26.3341194490406
"Wave_2312",-22.6862061448111
"Wave_2313",-23.0305045870527
"Wave_2314",-27.7769161581081
"Wave_2315",-33.9986376779607
"Wave_2316",-32.1888246168911
"Wave_2317",-30.7540692388845
"Wave_2318",-27.9798425308274
"Wave_2319",-23.985102632405
"Wave_2320",-20.2815151841021
"Wave_2321",-19.7472290766426
"Wave_2322",-22.5192215621435
"Wave_2323",-19.8089313241186
"Wave_2324",-15.5860348803504
"Wave_2325",-13.9032046481065
"Wave_2326",-12.7760911099176
"Wave_2327",-9.57199756238761
"Wave_2328",-6.77062666215196
"Wave_2329",-7.13424747036425
"Wave_2330",-3.16708681996765
"Wave_2331",1.20406750967521
"Wave_2332",4.91695133374404
"Wave_2333",6.54976027291597
"Wave_2334",8.25118003348212
"Wave_2335",11.093212517124
"Wave_2336",13.6319428871114
"Wave_2337",14.1791658548961
"Wave_2338",14.4833604046762
"Wave_2339",15.2383394588171
"Wave_2340",18.4949919060472
"Wave_2341",21.8571804760202
"Wave_2342",22.5342516382005
"Wave_2343",24.795683293859
"Wave_2344",26.4552795233276
"Wave_2345",24.1190161022525
"Wave_2346",25.5810175929894
"Wave_2347",32.2353730452528
"Wave_2348",32.6852915359815
"Wave_2349",30.0610021175237
"Wave_2350",27.8607107127452
"Wave_2351",22.9454888879132
"Wave_2352",20.4015036329838
"Wave_2353",19.0402755740418
"Wave_2354",16.0167868914313
"Wave_2355",9.68018764999088
"Wave_2356",9.86412498767225
"Wave_2357",17.2157668280701
"Wave_2358",16.1459759379295
"Wave_2359",12.3765111715418
"Wave_2360",13.1161835201882
"Wave_2361",10.6650885004643
"Wave_2362",8.25444643719923
"Wave_2363",11.1601698657174
"Wave_2364",12.6411346222081
"Wave_2365",9.51702157075533
"Wave_2366",8.59393788169008
"Wave_2367",12.2551278255279
"Wave_2368",13.3180971700701
"Wave_2369",9.61309450987252
"Wave_2370",10.0834866839267
"Wave_2371",15.7698941420139
"Wave_2372",16.904665353388
"Wave_2373",16.642837107487
"Wave_2374",17.218836885197
"Wave_2375",16.3069700961125
"Wave_2376",13.4520599243956
"Wave_2377",8.71630011646839
"Wave_2378",7.21804955183876
"Wave_2379",2.62849775164035
"Wave_2380",3.8979914579042
"Wave_2381",8.3622767507339
"Wave_2382",11.0278994579203
"Wave_2383",13.5007561468465
"Wave_2384",10.001501587286
"Wave_2385",2.47949607276034
"Wave_2386",2.1035987773036
"Wave_2387",3.46108986410699
"Wave_2388",2.88724150661021
"Wave_2389",6.12878140781523
"Wave_2390",4.74014142212798
"Wave_2391",-1.56114365585902
"Wave_2392",-6.39208885154596
"Wave_2393",-9.86272993251147
"Wave_2394",-8.25632907157135
"Wave_2395",-5.74873091573341
"Wave_2396",-6.56606512558364
"Wave_2397",-6.84269137740225
"Wave_2398",-6.35890007589431
"Wave_2399",-10.7013232425338
"Wave_2400",-15.3502109736113
